type,City,dist,address,p_name,tArea,h_age,p_price,p_lot,c_price,func,bath,room,Fl,tFl,date,Year
presale,Taipei,北投,三合街一段,永信方圓 ,53.49,0,87,1,320.0,住家用,2,3,5,7,2024-04-18,2024
presale,Taipei,北投,三合街一段,永信方圓 ,45.34,0,86,1,210.0,住家用,2,3,4,7,2024-04-18,2024
presale,Taipei,大同,酒泉街,京之硯 ,33.11,0,91,1,180.0,住家用,1,2,7,10,2024-04-18,2024
presale,Taipei,大安,民輝里忠孝東路三段40號,永陞韶華-華年(工研館) ,50.02,0,182,1,450.0,住家用,2,3,14,15,2024-04-18,2024
presale,Taipei,信義,基隆路二段２２號旁,華誼信義-閱明 ,42.83,0,152,1,420.0,住家用,2,2,3,24,2024-04-18,2024
presale,Taipei,士林,福志里中山北路五段698巷,中山北美 ,23.3,0,109,0,,住家用,1,2,2,10,2024-04-18,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,33.64,0,116,1,310.0,住家用,2,2,12,12,2024-04-18,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,120,1,670.0,住家用,2,3,12,14,2024-04-18,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,49.96,0,123,1,310.0,住家用,2,3,8,14,2024-04-18,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,61.32,0,118,1,335.0,住家用,2,3,5,14,2024-04-18,2024
presale,Taipei,大同,萬全街48號,雙全星 ,19.34,0,116,0,,住家用,1,1,7,12,2024-04-18,2024
presale,Taipei,士林,富光里葫蘆街30巷25號,合矩青澄 ,46.26,0,80,1,290.0,住家用,2,3,9,11,2024-04-18,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.44,0,67,1,240.0,住家用,2,3,7,11,2024-04-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,127,0,,住家用,1,1,12,23,2024-04-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,133,1,335.0,住家用,1,2,9,23,2024-04-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,41.81,0,129,1,650.0,住家用,1,2,12,23,2024-04-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,24.92,0,134,0,,住家用,1,2,15,23,2024-04-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,136,1,355.0,住家用,1,2,14,23,2024-04-18,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,142,1,355.0,住家用,1,2,22,23,2024-04-18,2024
presale,Taipei,大同,承德路二段,宏國大道城B棟 ,97.7,0,115,1,330.0,住家用,3,3,10,26,2024-04-18,2024
presale,Taipei,信義,信義路四段,全坤X101 ,45.6,0,162,1,300.0,住家用,2,3,12,15,2024-04-18,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,32.33,0,88,1,190.0,住家用,1,2,14,15,2024-04-18,2024
presale,Taipei,北投,文林北路131號,家居安曼 ,78.6,0,109,1,520.0,住家用,2,3,4,25,2024-04-18,2024
presale,Taipei,中山,中山北路二段63號,國賓皇琚 ,121.38,0,196,1,640.0,住家用,0,0,12,23,2024-04-18,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,45.81,0,103,1,325.0,住商用,2,3,6,14,2024-04-18,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,46.92,0,120,1,300.0,住家用,2,3,12,14,2024-04-17,2024
presale,Taipei,文山,羅斯福路六段304號,丰景 ,39.99,0,108,1,270.0,住家用,1,2,9,13,2024-04-17,2024
presale,Taipei,文山,羅斯福路六段304號,丰景 ,26.75,0,109,0,,住家用,1,2,9,13,2024-04-17,2024
presale,Taipei,南港,昆陽街,豐琚 ,40.82,0,128,1,320.0,住商用,1,2,5,14,2024-04-17,2024
presale,Taipei,中山,中山北路二段183巷,耕青禾 ,62.94,0,118,1,310.0,住商用,0,2,2,13,2024-04-17,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,46.49,0,88,1,260.0,住家用,2,3,4,22,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,132,1,335.0,住家用,1,2,6,23,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,134,1,375.0,住家用,1,2,14,23,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,141,1,315.0,住家用,1,2,20,23,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,24.92,0,123,0,,住家用,1,2,7,23,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,38.79,0,134,1,335.0,住家用,1,2,19,23,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,134,1,375.0,住家用,1,2,14,23,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,127,0,,住家用,1,1,11,23,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,132,1,375.0,住家用,1,2,14,23,2024-04-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,28.13,0,140,1,295.0,住家用,1,2,13,23,2024-04-17,2024
presale,Taipei,北投,文林北路與文承路交叉口,華固上文林 ,56.81,0,128,1,320.0,住家用,2,3,24,25,2024-04-17,2024
presale,Taipei,大安,民輝里建國南路一段,統創翼 ,44.56,0,149,1,350.0,住家用,2,2,5,22,2024-04-17,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,40.67,0,118,1,340.0,住家用,2,3,14,23,2024-04-17,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,24.8,0,133,0,,住家用,1,2,8,23,2024-04-17,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,17.08,0,137,0,,住家用,1,1,21,23,2024-04-17,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,17.32,0,137,0,,住家用,1,1,21,23,2024-04-17,2024
presale,Taipei,信義,基隆路二段２３號旁,華誼信義-閱翠 ,16.98,0,168,0,,住家用,1,1,5,24,2024-04-16,2024
presale,Taipei,中山,新福里吉林路329巷15號,鄉林中山賦 ,42.92,0,144,1,320.0,住家用,1,2,5,15,2024-04-16,2024
presale,Taipei,士林,福志里中山北路五段698巷,中山北美 ,44.14,0,115,1,320.0,住家用,2,3,5,10,2024-04-16,2024
presale,Taipei,南港,昆陽街,豐琚 ,34.33,0,138,1,300.0,住商用,1,2,11,14,2024-04-16,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,33.64,0,110,1,320.0,住家用,2,2,5,12,2024-04-16,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,120,1,640.0,住家用,2,3,11,14,2024-04-16,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,121,1,670.0,住家用,2,3,7,14,2024-04-16,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,28.59,0,99,0,,住家用,2,3,13,22,2024-04-16,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,28.13,0,141,1,295.0,住家用,1,2,20,23,2024-04-16,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,133,1,295.0,住家用,1,2,14,23,2024-04-16,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,33.37,0,136,1,315.0,住家用,1,2,20,23,2024-04-16,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,142,1,335.0,住家用,1,2,23,23,2024-04-16,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.17,0,138,0,,住家用,1,1,13,23,2024-04-16,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,138,1,295.0,住家用,1,2,18,23,2024-04-16,2024
presale,Taipei,萬華,西寧南路120號,漢寶西門綻 ,28.39,0,95,1,180.0,(第二組)集合住宅(梯廳)(梯廳間)(H2),2,2,13,15,2024-04-16,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,12.59,0,142,0,,住家用,1,1,20,23,2024-04-16,2024
presale,Taipei,北投,石牌路二段315巷31號,天母鑲玉 ,45.9,0,85,1,300.0,住家用,2,3,9,13,2024-04-16,2024
presale,Taipei,萬華,昆明街289巷旁,曉南門,24.97,0,79,0,,住家用,1,2,7,14,2024-04-15,2024
presale,Taipei,南港,東新里興南街,擎天森林,54.4,0,94,1,370.0,住家用,2,3,5,26,2024-04-15,2024
presale,Taipei,北投,三合街一段,永信方圓 ,36.15,0,84,1,210.0,住家用,1,2,3,7,2024-04-15,2024
presale,Taipei,北投,文林北路75巷,達麗天蒔 ,51.49,0,109,1,335.0,住家用,2,3,2,14,2024-04-15,2024
presale,Taipei,北投,光明路,嘉磐日光 ,55.08,0,97,1,290.0,住家用,2,3,17,20,2024-04-15,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,46.92,0,109,1,300.0,住家用,2,3,5,14,2024-04-15,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,46.92,0,119,1,300.0,住家用,2,3,11,14,2024-04-15,2024
presale,Taipei,信義,基隆路二段２３號旁,華誼信義-閱翠 ,15.43,0,168,0,,住家用,1,1,4,24,2024-04-15,2024
presale,Taipei,松山,復興南路一段２５巷１弄１號旁,揚昇君悅 ,55.97,0,148,1,350.0,集合住宅,2,3,5,21,2024-04-15,2024
presale,Taipei,松山,延壽街,鳴森苑 ,51.38,0,139,1,375.0,住家用,2,3,17,21,2024-04-15,2024
presale,Taipei,大安,民輝里忠孝東路三段10巷1號,永陞韶華-韶光(大安館) ,91.55,0,183,1,900.0,住家用,0,0,5,12,2024-04-15,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,33.64,0,111,1,310.0,住家用,2,2,8,12,2024-04-15,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,50.35,0,122,1,320.0,住家用,2,3,9,14,2024-04-15,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,50.35,0,121,1,320.0,住家用,2,3,6,14,2024-04-15,2024
presale,Taipei,大同,萬全街48號,雙全星 ,23.23,0,108,1,230.0,住家用,1,1,2,12,2024-04-15,2024
presale,Taipei,大同,萬全街48號,雙全星 ,14.73,0,113,0,,住家用,1,1,5,12,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,141,1,295.0,住家用,1,2,19,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.17,0,126,0,,住家用,1,1,10,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,28.13,0,143,1,375.0,住家用,1,2,23,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,26.62,0,139,1,335.0,住家用,1,1,19,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,26.62,0,139,1,335.0,住家用,1,1,20,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,131,0,,住家用,1,1,11,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,139,1,295.0,住家用,1,2,17,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,130,1,375.0,住家用,1,2,7,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,33.37,0,131,1,335.0,住家用,1,2,15,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,38.79,0,134,1,375.0,住家用,1,2,20,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,38.79,0,136,1,355.0,住家用,1,2,23,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,52.48,0,126,1,690.0,住家用,2,3,9,23,2024-04-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,49.54,0,138,1,375.0,住家用,2,3,19,23,2024-04-15,2024
presale,Taipei,萬華,西寧南路120號,漢寶西門綻 ,28.32,0,90,1,180.0,(第二組)集合住宅(梯廳)(梯廳間)(H2),2,2,3,15,2024-04-15,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,19.17,0,104,0,,住家用,1,2,5,11,2024-04-15,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,12.59,0,147,0,,住家用,1,1,23,23,2024-04-15,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,44.2,0,117,1,400.0,住家用,2,3,11,23,2024-04-15,2024
presale,Taipei,中山,新生北路149巷32號,中山富寓 ,25.76,0,103,1,220.0,住家用,1,2,6,10,2024-04-15,2024
presale,Taipei,松山,延壽街,碧硯閣,46.52,0,125,1,360.0,住家用,2,3,4,24,2024-04-14,2024
presale,Taipei,士林,至善路一段116巷旁,璞真上善,70.72,0,112,1,320.0,住家用,3,3,5,10,2024-04-14,2024
presale,Taipei,大安,臥龍街,潤泰大安富陽 ,53.44,0,96,1,340.0,住家用,2,3,3,23,2024-04-14,2024
presale,Taipei,信義,基隆路二段２２號旁,華誼信義-閱明 ,25.64,0,156,0,,住家用,1,2,4,24,2024-04-14,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,33.64,0,108,1,310.0,住家用,2,2,4,12,2024-04-14,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,33.64,0,112,1,320.0,住家用,2,2,11,12,2024-04-14,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,123,1,320.0,住家用,1,2,2,14,2024-04-14,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,49.96,0,124,1,335.0,住家用,2,3,12,14,2024-04-14,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,119,1,670.0,住家用,2,3,8,14,2024-04-14,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,127,1,335.0,住家用,1,2,11,14,2024-04-14,2024
presale,Taipei,大同,萬全街48號,雙全星 ,12.84,0,118,0,,住家用,1,1,10,12,2024-04-14,2024
presale,Taipei,中山,松江路184巷,松江阡語 ,24.21,0,117,0,,住家用,2,2,4,12,2024-04-14,2024
presale,Taipei,士林,富光里葫蘆街30巷25號,合矩青澄 ,24.55,0,82,0,,住家用,1,2,10,11,2024-04-14,2024
presale,Taipei,士林,富光里葫蘆街30巷25號,合矩青澄 ,47.35,0,70,1,280.0,住家用,2,3,2,11,2024-04-14,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.17,0,134,0,,住家用,1,1,15,23,2024-04-14,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,134,1,315.0,住家用,1,2,10,23,2024-04-14,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,38.79,0,129,1,335.0,住家用,1,2,15,23,2024-04-14,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,44.03,0,140,1,395.0,住家用,2,3,21,23,2024-04-14,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.17,0,126,0,,住家用,1,1,9,23,2024-04-14,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,131,0,,住家用,1,1,13,23,2024-04-14,2024
presale,Taipei,松山,敦化北路8號旁,敦仰 ,106.54,0,187,1,700.0,住家用,0,0,7,23,2024-04-14,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,52.99,0,84,1,320.0,住家用,2,3,12,15,2024-04-14,2024
presale,Taipei,中正,文盛里羅斯福路三段,璞真宇見 ,42.76,0,143,1,280.0,住商用,1,2,27,28,2024-04-14,2024
presale,Taipei,中正,文盛里羅斯福路三段,璞真宇見 ,41.73,0,142,1,300.0,住商用,1,2,24,28,2024-04-14,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,34.13,0,101,1,295.0,住商用,2,2,3,14,2024-04-14,2024
presale,Taipei,內湖,康樂街136巷18弄12號,家騰真,42.55,0,81,1,250.0,住家用,2,2,15,15,2024-04-13,2024
presale,Taipei,士林,至善路一段116巷旁,璞真上善,84.59,0,109,1,660.0,住家用,3,3,2,10,2024-04-13,2024
presale,Taipei,北投,建民里承德路六段,士科潤山 ,42.36,0,119,1,340.0,住家用,2,3,12,18,2024-04-13,2024
presale,Taipei,北投,建民里承德路六段,士科潤山 ,42.35,0,119,1,340.0,住家用,2,3,12,18,2024-04-13,2024
presale,Taipei,中正,臨沂街33巷,日健邸 ,34.59,0,148,1,280.0,住家用,1,2,5,12,2024-04-13,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,46.93,0,122,1,370.0,住家用,2,3,13,14,2024-04-13,2024
presale,Taipei,信義,基隆路二段２２號旁,華誼信義-閱明 ,44.91,0,154,1,420.0,住家用,2,2,10,24,2024-04-13,2024
presale,Taipei,內湖,週美里新富街,義泰田境 ,61.61,0,119,1,290.0,住家用,2,3,2,12,2024-04-13,2024
presale,Taipei,南港,昆陽街,豐琚 ,36.29,0,128,0,,住商用,2,3,10,14,2024-04-13,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,52.5,0,113,1,330.0,住家用,2,3,7,12,2024-04-13,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,51.89,0,115,1,320.0,住家用,2,3,12,12,2024-04-13,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,52.5,0,112,1,310.0,住家用,2,3,2,12,2024-04-13,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,50.35,0,120,1,335.0,住家用,2,3,3,14,2024-04-13,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,127,1,320.0,住家用,1,2,10,14,2024-04-13,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,125,1,320.0,住家用,1,2,6,14,2024-04-13,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,120,1,670.0,住家用,2,3,4,14,2024-04-13,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,32.83,0,60,1,240.0,住家用,2,2,3,11,2024-04-13,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.44,0,63,1,210.0,住家用,2,3,4,11,2024-04-13,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.44,0,62,1,240.0,住家用,2,3,9,11,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,129,1,375.0,住家用,1,2,10,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,135,1,355.0,住家用,1,2,14,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,138,1,335.0,住家用,1,2,15,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,44.03,0,127,1,375.0,住家用,2,3,10,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,125,0,,住家用,1,1,10,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,139,0,,住家用,1,1,19,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,33.37,0,123,1,335.0,住家用,1,2,7,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,132,1,315.0,住家用,1,2,12,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,140,1,375.0,住家用,1,2,20,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,49.54,0,138,1,435.0,住家用,2,3,20,23,2024-04-13,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,24.92,0,128,0,,住家用,1,2,14,23,2024-04-13,2024
presale,Taipei,中正,重慶南路三段27巷,炎洲晴 ,29.94,0,120,1,260.0,住家用,1,2,7,7,2024-04-13,2024
presale,Taipei,大安,民輝里建國南路一段,統創翼 ,44.82,0,156,0,,住家用,2,3,12,22,2024-04-13,2024
presale,Taipei,中正,水源路161-1號 共13筆,鼎吉水岸 ,42.21,0,109,1,200.0,住家用,2,3,15,15,2024-04-13,2024
presale,Taipei,中正,水源路161-1號 共13筆,鼎吉水岸 ,14.75,0,109,0,,住家用,1,1,15,15,2024-04-13,2024
presale,Taipei,中正,金門街44巷6弄,紀州樂章,40.79,0,90,1,190.0,住家用,2,3,9,9,2024-04-12,2024
presale,Taipei,北投,建民里承德路六段,士科潤山 ,50.56,0,112,1,310.0,住家用,2,3,14,18,2024-04-12,2024
presale,Taipei,北投,建民里承德路六段,士科潤山 ,42.35,0,117,1,320.0,住家用,2,3,9,18,2024-04-12,2024
presale,Taipei,中正,臨沂街33巷,日健邸 ,37.3,0,156,1,380.0,住家用,1,2,8,12,2024-04-12,2024
presale,Taipei,大安,義安里信義路四段,耑岫 ,34.67,0,217,1,260.0,住家用,1,1,20,23,2024-04-12,2024
presale,Taipei,南港,昆陽街,豐琚 ,50.57,0,124,1,330.0,住商用,2,3,6,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,120,1,640.0,住家用,2,3,5,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,122,1,670.0,住家用,2,3,13,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,61.32,0,119,1,335.0,住家用,2,3,7,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,126,1,320.0,住家用,1,2,8,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,60.98,0,122,1,640.0,住家用,2,3,5,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,50.35,0,123,1,335.0,住家用,2,3,13,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,49.96,0,126,1,320.0,住家用,2,3,2,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,125,1,320.0,住家用,1,2,5,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,72.34,0,121,1,670.0,住家用,2,3,8,14,2024-04-12,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,50.35,0,122,1,335.0,住家用,2,3,11,14,2024-04-12,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,39.14,0,105,1,240.0,住家用,2,2,22,22,2024-04-12,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,46.51,0,92,1,145.0,住家用,2,3,8,22,2024-04-12,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,133,1,295.0,住家用,1,2,10,23,2024-04-12,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,141,1,335.0,住家用,1,2,19,23,2024-04-12,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,130,1,355.0,住家用,1,2,9,23,2024-04-12,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,142,1,395.0,住家用,1,2,23,23,2024-04-12,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,33.37,0,122,1,355.0,住家用,1,2,6,23,2024-04-12,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,33.37,0,124,1,335.0,住家用,1,2,9,23,2024-04-12,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,29.86,0,148,1,335.0,住家用,1,2,22,23,2024-04-12,2024
presale,Taipei,中山,聚盛里錦州街30巷,中山．吉美 ,41.53,0,125,1,215.0,住家用,2,2,16,24,2024-04-12,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,41.9,0,121,1,370.0,住家用,2,3,20,23,2024-04-12,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,24.8,0,122,0,,住家用,1,2,5,23,2024-04-12,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,40.67,0,117,1,385.0,住家用,2,3,5,23,2024-04-12,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,17.41,0,129,0,,住家用,1,1,12,23,2024-04-12,2024
presale,Taipei,中正,博愛路110號等,博愛賦御 ,9.8,0,139,0,,住商用,1,1,13,15,2024-04-12,2024
presale,Taipei,中正,齊東街70巷,中正H25,21.3,0,125,1,230.0,住家用,1,1,5,7,2024-04-11,2024
presale,Taipei,大安,市民大道三段92號,三創爵鼎,11.5,0,137,0,,住家用,0,1,11,13,2024-04-11,2024
presale,Taipei,大同,建功里鄭州路83巷10號,國王雙子星 ,23.76,0,146,0,,住家用,1,2,28,28,2024-04-11,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,46.97,0,110,1,300.0,住家用,2,3,7,14,2024-04-11,2024
presale,Taipei,士林,福志里中山北路五段698巷,中山北美 ,23.21,0,111,0,,住家用,1,2,3,10,2024-04-11,2024
presale,Taipei,南港,昆陽街,豐琚 ,50.57,0,130,1,360.0,住商用,2,3,12,14,2024-04-11,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,126,1,320.0,住家用,1,2,9,14,2024-04-11,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,60.98,0,124,1,640.0,住家用,2,3,13,14,2024-04-11,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,49.96,0,124,1,350.0,住家用,2,3,14,14,2024-04-11,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,127,1,320.0,住家用,1,2,12,14,2024-04-11,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,126,1,320.0,住家用,1,2,9,14,2024-04-11,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,38.09,0,126,1,320.0,住家用,1,2,7,14,2024-04-11,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,49.96,0,124,1,335.0,住家用,2,3,10,14,2024-04-11,2024
presale,Taipei,大同,萬全街48號,雙全星 ,23.23,0,110,1,250.0,住家用,1,1,3,12,2024-04-11,2024
presale,Taipei,士林,富光里葫蘆街30巷25號,合矩青澄 ,46.27,0,68,1,290.0,住家用,2,3,4,11,2024-04-11,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,38.44,0,64,1,230.0,住家用,2,3,3,11,2024-04-11,2024
presale,Taipei,文山,指南路三段１０３號旁,原禾呈真 ,16.38,0,80,0,,住家用,1,2,11,11,2024-04-11,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,45.08,0,88,1,290.0,住家用,2,3,15,15,2024-04-11,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,20.72,0,134,0,,住家用,1,2,8,23,2024-04-11,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,44.2,0,117,1,405.0,住家用,2,3,13,23,2024-04-11,2024
presale,Taipei,中正,齊東街70巷,中正H25,17.62,0,123,0,,住家用,1,1,4,7,2024-04-10,2024
presale,Taipei,大安,義村里仁愛路三段143巷,富邦藝庭 ,47.03,0,221,1,390.0,住家用,2,2,23,27,2024-04-10,2024
presale,Taipei,松山,延壽街,鳴森苑 ,57.32,0,142,1,375.0,住家用,2,3,20,21,2024-04-10,2024
presale,Taipei,南港,昆陽街,豐琚 ,39.59,0,124,1,345.0,住商用,1,2,4,14,2024-04-10,2024
presale,Taipei,內湖,行善路281巷19弄,國泰承真 ,50.35,0,121,1,320.0,住家用,2,3,8,14,2024-04-10,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,31.03,0,99,0,,住家用,2,2,19,22,2024-04-10,2024
presale,Taipei,中正,重慶南路三段124巷2號,全坤富御 ,46.49,0,88,1,150.0,住家用,2,3,6,22,2024-04-10,2024
